key,iata_code,name,city,country,latitude,longitude,altitude,timezone_offset,dst,timezone_name
KRVS,RVS,Richard Lloyd Jones Junior,Tulsa,United States,36.033315,-95.98129,638,-5,A,America/Chicago
KRWI,RWI,Rocky Mount-Wilson Regional Airport,Rocky Mount,United States,35.854233,-77.900582,159,-5,A,America/New_York
KRYY,RYY,Cobb County Airport-McCollum Field,Atlanta,United States,34.015812,-84.601169,1041,-5,A,America/New_York
KSAA,SAA,Shively Field,SARATOGA,United States,41.44448,-106.80853,7012,-6,A,America/Denver
KSAC,SAC,Sacramento Executive Airport,Sacramento,United States,38.513707,-121.498372,24,-8,A,America/Los_Angeles
KSAF,SAF,Santa Fe County Municipal Airport,Santa Fe,United States,35.619278,-106.083335,6348,-7,A,America/Denver
KSAN,SAN,San Diego International Airport,San Diego,United States,32.732312,-117.197418,17,-8,A,America/Los_Angeles
KSAT,SAT,San Antonio International Airport,San Antonio,United States,29.52747,-98.472449,809,-6,A,America/Chicago
KSAV,SAV,Savannah/Hilton Head International Airport,Savannah,United States,32.13583,-81.209894,51,-5,A,America/New_York
KSBA,SBA,Santa Barbara Municipal Airport,Santa Barbara,United States,34.425728,-119.83658,10,-8,A,America/Los_Angeles
KSBD,SBD,San Bernardino International Airport,San Bernardino,United States,34.096776,-117.24715,1159,-8,A,America/Los_Angeles
KSBN,SBN,South Bend Regional Airport,South Bend,United States,41.700875,-86.312869,799,-5,A,America/Indiana/Indianapolis
KSBO,SBO,Emanuel County Airport,Santa Barbara,United States,32.612231,-82.370039,327,-5,A,America/New_York
KSBP,SBP,McChesney Field,San Luis Obispo,United States,35.239389,-120.641137,212,-8,A,America/Los_Angeles
KSBS,SBS,Steamboat Springs-Bob Adams Field Stolport,Steamboat Springs,United States,40.51987,-106.862438,6882,-6,A,America/Denver
KSBY,SBY,Salisbury-Ocean City Wicomico Regional Airport,Salisbury,United States,38.343546,-75.516865,52,-5,A,America/New_York
KSCH,SCH,Schenectady County Airport,Scotia NY,United States,42.851662,-73.920377,378,-5,A,America/New_York
KSCK,SCK,Stockton Metropolitan Airport,Stockton,United States,37.89699,-121.251336,33,-8,A,America/Los_Angeles
KSDF,SDF,Louisville International Airport,Louisville,United States,38.185802,-85.7421,501,-5,A,America/Kentucky/Louisville
KSDL,ZSY,Scottsdale Airport,Scottsdale,United States,33.6228889,-111.9105278,1519,-7,A,America/Phoenix
KSDM,SDM,Brown Field Municipal Airport,San Diego,United States,32.568882,-116.988226,526,-7,A,America/Los_Angeles
KSDY,SDY,Sidney-Richland Municipal Airport,Sidney,United States,47.711359,-104.184599,1984,-7,A,America/Denver
KSEA,SEA,Sea-Tac Airport,Seattle,United States,47.443679,-122.302772,433,-8,A,America/Los_Angeles
KSEE,SEE,Gillespie Field,El Cajon,United States,32.8211,-116.974922,388,-8,A,America/Los_Angeles
KSEM,SEM,Craig Field Airport,Selma,United States,32.336162,-86.989757,166,-6,A,America/Chicago
KSEZ,SDX,Sedona Airport,Sedona,United States,34.849049,-111.789589,4830,-7,A,America/Phoenix
KSFB,SFB,Orlando Sanford International Airport,Sanford,United States,28.775361,-81.243521,55,-5,A,America/New_York
KSFF,SFF,Felts Field,Spokane,United States,47.684266,-117.31139,1953,-8,A,America/Los_Angeles
KSFO,SFO,San Francisco Airport,San Francisco,United States,37.617112,-122.383103,13,-8,A,America/Los_Angeles
KSFZ,SFZ,North Central State Airport,Smithfield,United States,41.920762,-71.48998,441,-5,A,America/New_York
KSGF,SGF,Springfield-Branson National Airport,Springfield,United States,37.238382,-93.397147,1268,-6,A,America/Chicago
KSGH,SGH,SGH,Springfield,United States,39.848236,-83.83762,1051,-5,A,America/New_York
KSGJ,UST,Saint Augustine Airport,St. Augustine Airport,United States,29.955396,-81.343263,10,-5,A,America/New_York
KSGR,SGR,Sugar Land Rgnl,Sugar Land,United States,29.628779,-95.654969,82,-6,A,America/Chicago
KSGU,SGU,St. George Municipal Airport,Saint George,United States,37.030793,-113.508992,2941,-7,A,America/Denver
KSHD,SHD,Shenandoah Valley Regional Airport,Weyers Cave,United States,38.263209,-78.900622,1201,-5,A,America/New_York
KSHR,SHR,Sheridan County Airport,Sheridan,United States,44.773922,-106.969193,4021,-7,A,America/Denver
KSHV,SHV,Shreveport Regional Airport,Shreveport,United States,32.454522,-93.828567,258,-6,A,America/Chicago
KSJC,SJC,San Jose International Airport,San Jose,United States,37.369104,-121.929156,62,-8,A,America/Los_Angeles
KSJT,SJT,Mathis Field,San Angelo,United States,31.358099,-100.505382,1919,-6,A,America/Chicago
KSKA,SKA,Fairchild Air Force Base,Spokane,United States,47.615002,-117.658058,2461,-8,A,America/Los_Angeles
KSKF,SKF,Kelly AFB,San Antonio,United States,29.380278,-98.584167,691,-6,A,America/Chicago
KSKY,SKY,Griffing-Sandusky Airport,Sandusky,United States,41.430668,-82.654042,580,-5,A,America/New_York
KSLC,SLC,Salt Lake City International Airport,Salt Lake City,United States,40.786692,-111.980145,4227,-7,A,America/Denver
KSLE,SLE,Salem Municipal Airport,Salem,United States,44.911576,-123.009131,214,-7,A,America/Los_Angeles
KSLK,SLK,Adirondack Regional Airport,Saranac Lake,United States,44.380276,-74.204413,1663,-5,A,America/New_York
KSLN,SLN,Salina Municipal Airport,Salina,United States,38.796612,-97.641546,1288,-6,A,America/Chicago
KSMD,SMD,Smith Field Airport-Smd,Fort Wayne IN,United States,41.139976,-85.146323,834,-5,A,America/Indiana/Indianapolis
KSME,SME,Lake Cumberland Regional Airport,Somerset,United States,37.055124,-84.615638,927,-5,A,America/New_York
KSMF,SMF,Sacramento International Airport,Sacramento,United States,38.692746,-121.587834,27,-8,A,America/Los_Angeles
KSMN,SMN,Lemhi County Airport,Salmon,United States,45.116931,-113.886102,4043,-7,A,America/Boise
KSMO,SMO,Santa Monica Municipal Airport,Santa Monica,United States,34.01687,-118.452671,177,-7,A,America/Los_Angeles
KSMX,SMX,Santa Maria Public Airport District,Santa Maria,United States,34.89905,-120.447785,261,-8,A,America/Los_Angeles
KSNA,SNA,John Wayne Airport,Santa Ana,United States,33.679455,-117.861498,56,-8,A,America/Los_Angeles
KSOW,SOW,Show Low Regional Airport,Show Low,United States,34.265472,-110.005667,6415,-7,A,America/Phoenix
KSPB,SPB,Scappoose Industrial Airpark,San Luis,United States,45.777847,-122.8608,58,-8,A,America/Los_Angeles
KSPF,SPF,Clyde Ice Field,Spearfish-South Dakota,United States,44.482929,-103.783422,3931,-7,A,America/Denver
KSPG,SPG,Albert Whitted Airport,St. Petersburg,United States,27.762475,-82.633642,7,-5,A,America/New_York
KSPI,SPI,Abraham Lincoln Capital Airport,Springfield,United States,39.844034,-89.671692,597,-6,A,America/Chicago
KSPS,SPS,Sheppard Air Force Base/Wichita Falls Municipal Airport,Wichita Falls,United States,33.998562,-98.506651,1019,-6,A,America/Chicago
KSPW,SPW,Spencer Municipal Airport,Spencer,United States,43.167043,-95.196189,1339,-6,A,America/Chicago
KSPZ,SPZ,Silver Springs Airport,Silver Springs,United States,39.405698,-119.248194,4269,-8,A,America/Los_Angeles
KSQL,SQL,San Carlos Airport,San Carlos,United States,37.516323,-122.251837,5,-8,A,America/Los_Angeles
KSRQ,SRQ,Sarasota-Bradenton International Airport,Sarasota,United States,27.387678,-82.553464,30,-5,A,America/New_York
KSRR,SRR,Sierra Blanca Regional Airport,Ruidoso,United States,33.465505,-105.539178,6814,-7,A,America/Denver
KSSC,SSC,Shaw Air Force Base,Sumter,United States,33.973972,-80.477336,242,-5,A,America/New_York
KSTC,STC,Saint Cloud Regional Airport,Saint Cloud,United States,45.546985,-94.067187,1031,-6,A,America/Chicago
KSTJ,STJ,Rosecrans Memorial Airport,Rosecrans,United States,39.772847,-94.902245,826,-6,A,America/Chicago
KSTK,STK,Sterling Muni,Sterling,United States,40.62356,-103.265888,4040,-7,A,America/Denver
KSTL,STL,Lambert St Louis International Airport,St. Louis,United States,38.742806,-90.366074,618,-6,A,America/Chicago
KSTS,STS,Charles M. Schulz - Sonoma County Airport,Santa Rosa,United States,38.510158,-122.805539,125,-8,A,America/Los_Angeles
KSUA,SUA,Witham Field-Sua,Stuart,United States,27.178107,-80.225704,16,-4,A,America/New_York
KSUN,SUN,Friedman Memorial Airport,Hailey,United States,43.506356,-114.300621,5320,-7,A,America/Boise
KSUS,SUS,Spirit of Saint Louis Airport,Null,United States,38.660989,-90.649617,463,-7,A,America/Chicago
KSUU,SUU,Travis AFB,Fairfield,United States,38.263067,-121.949698,62,-8,A,America/Los_Angeles
KSUX,SUX,Colonel Bud Day Field,Sioux City,United States,42.401517,-96.377637,1098,-6,A,America/Chicago
KSVN,SVN,Hunter Aaf,Hunter Aaf,United States,32.011112,-81.145836,42,-5,A,America/New_York
KSWF,SWF,Stewart International Airport,Newburgh,United States,41.49742,-74.101326,491,-5,A,America/New_York
KSYR,SYR,Syracuse Hancock International Airport,Syracuse,United States,43.114625,-76.11191,421,-5,A,America/New_York
KSZL,SZL,Whiteman AFB Small Business,Knobnoster,United States,38.731947,-93.578738,870,-6,A,America/Chicago
KTAN,TAN,Taunton Municipal Airport,Taunton,United States,41.874699,-71.015637,43,-4,A,America/New_York
KTBN,TBN,Waynesville-St. Robert Regional Airport,Fort Leonardwood,United States,37.732893,-92.136912,1159,-6,A,America/Chicago
KTCC,TCC,Tucumcari Municipal Airport,Tucumcari,United States,35.181058,-103.609919,4065,-7,A,America/Denver
KTCL,TCL,Tuscaloosa Regional Airport,Tuscaloosa AL,United States,33.218845,-87.606298,170,-6,A,America/Chicago
KTCM,TCM,Joint Base Lewis-McChord,Tacoma,United States,47.153767,-122.483442,322,-8,A,America/Los_Angeles
KTCS,TCS,Truth or Consequences Municipal Airport,Truth Or Consequences,United States,33.23895,-107.27043,4853,-7,A,America/Denver
KTEB,TEB,Teterboro Associates,Teterboro,United States,40.852776,-74.054984,9,-5,A,America/New_York
KTEX,TEX,Telluride,Telluride,United States,37.953759,-107.90848,9078,-7,A,America/Denver
KTIK,TIK,Tinker Air Force Base,Oklahoma City,United States,35.425779,-97.391055,1291,-6,A,America/Chicago
KTKI,TKI,McKinney Municipal Airport,DALLAS,United States,33.176315,-96.592475,585,-6,A,America/Chicago
KTLH,TLH,Tallahassee Regional Airport,Tallahassee,United States,30.395555,-84.345637,81,-5,A,America/New_York
KTMA,TMA,Henry Tift Myers Airport,Tifton,United States,31.428044,-83.494472,355,-5,U,America/New_York
KTMB,TMB,Kendall-Tamiami Executive Airport,Kendall-tamiami,United States,25.64798,-80.433577,8,-5,A,America/New_York
KTNT,TNT,Dade-Collier Training and Transition Airport,Miami,United States,25.866483,-80.900604,13,-5,A,America/New_York
KTNX,TNX,Tonopah Test Range Airport,Tonopah,United States,37.796446,-116.763622,5549,-8,A,America/Los_Angeles
KTOA,TOA,Torrance Airport,Torrance,United States,33.801406,-118.341784,101,-8,A,America/Los_Angeles
KTOC,TOC,R.G. LeTourneau Field Airport,Toccoa,United States,34.591175,-83.295474,996,-4,A,America/New_York
KTOL,TOL,Toledo Express Airport,Toledo,United States,41.591571,-83.806813,684,-5,A,America/New_York
KTOP,TOP,Philip Billard Municipal Airport,Topeka,United States,39.067889,-95.625952,881,-6,A,America/Chicago
KTPA,TPA,Tampa International Airport,Tampa,United States,27.980067,-82.534508,26,-5,A,America/New_York
KTPL,TPL,Draughon-Miller Central Texas Regional Airport,Temple,United States,31.150938,-97.415181,682,-6,A,America/Chicago
KTRI,TRI,"Tri-Cities Regional Airport, TN/VA",BRISTOL,United States,36.482138,-82.408388,1519,-5,A,America/New_York
KTRM,TRM,Thermal Airport,Palm Springs,United States,33.635626,-116.163791,0,-7,A,America/Los_Angeles
KTTD,TTD,Portland-Troutdale Airport,Troutdale,United States,45.551034,-122.397434,39,-8,A,America/Los_Angeles
KTTN,TTN,Trenton-Mercer Airport,Trenton,United States,40.277318,-74.817577,213,-5,A,America/New_York
KTUL,TUL,Tulsa International Airport,Tulsa,United States,36.190708,-95.889388,677,-6,A,America/Chicago
KTUP,TUP,Tupelo Rgnl,Tupelo,United States,34.266332,-88.766172,346,-6,A,America/Chicago
KTUS,TUS,Tucson International Airport,Tucson,United States,32.120098,-110.938826,2643,-7,N,America/Phoenix
KTVC,TVC,Cherry Capital Airport,Traverse City,United States,44.736896,-85.579692,624,-5,A,America/Detroit
KTVF,TVF,Thief River Falls Regional Airport,Thief River Falls,United States,48.066136,-96.178247,1116,-6,A,America/Chicago
KTVI,TVI,Thomasville Regional Airport,Thomasville,United States,30.898435,-83.880746,264,-5,A,America/New_York
KTVL,TVL,Lake Tahoe Airport,South Lake Tahoe,United States,38.892978,-119.998837,8544,-8,A,America/Los_Angeles
KTWF,TWF,Joslin Field,Twin Falls,United States,42.483658,-114.48356,4151,-7,A,America/Boise
KTXK,TXK,Texarkana Regional Airport,Texarkana,United States,33.456613,-93.994451,390,-6,A,America/Chicago
KTYR,TYR,Tyler Pounds Regional Airport,Tyler,United States,32.351946,-95.410686,544,-6,A,America/Chicago
KTYS,TYS,McGhee Tyson Airport,Knoxville,United States,35.806431,-83.990808,981,-5,A,America/New_York
KUAB,UAB,Adana-Incirlik Airbase,Adana,Turkey,37.002083,35.424946,500,2,E,Europe/Istanbul
KUDD,UDD,Bermuda Dunes Airport,Palm Springs,United States,33.745159,-116.271015,73,-7,A,America/Los_Angeles
KUDG,UDG,Darlington County Airport,Darlington,United States,34.444595,-79.886761,192,-4,A,America/New_York
KUGN,UGN,Waukegan Memorial Airport,Chicago,United States,42.36667,-87.833336,727,-6,A,America/Chicago
KUIN,UIN,Baldwin Field,Quincy,United States,39.93796,-91.193937,769,-6,A,America/Chicago
KUNV,SCE,University Park Airport,State College Pennsylvania,United States,40.846063,-77.851213,1239,-5,A,America/New_York
KUTA,UTM,Tunica Airport,Tunica,United States,34.65884,-90.376643,194,-6,A,America/Chicago
KUVA,UVA,Garner Field Airport,Uvalde,United States,29.219395,-99.743616,942,-6,A,America/Chicago
KUZA,RKH,Rock Hill Airport,Rock Hill,United States,34.916668,-81.01667,667,-5,A,America/New_York
KVAD,VAD,Moody Air Force Base,Valdosta,United States,30.979724,-83.200428,233,-5,A,America/New_York
KVBG,VBG,Vandenberg AFB,Lompoc,United States,34.732558,-120.570332,369,-8,A,America/Los_Angeles
KVCT,VCT,Victoria Regional Airport,Victoria,United States,28.844986,-96.920536,115,-6,A,America/Chicago
KVCV,VCV,Southern California Logistics Airport,Victorville,United States,34.587153,-117.376317,2885,-8,A,America/Los_Angeles
KVEL,VEL,Vernal Regional Airport,Vernal,United States,40.446497,-109.514204,5278,-7,A,America/Denver
KVIS,VIS,Visalia Municipal Airport,Visalia,United States,36.32467,-119.393787,295,-8,A,America/Los_Angeles
KVLD,VLD,Valdosta Regional Airport,Valdosta,United States,30.783456,-83.271803,203,-5,A,America/New_York
KVNY,VNY,Van Nuys Airport,Van Nuys,United States,34.20003,-118.491434,802,-8,A,America/Los_Angeles
KVOK,VOK,Volk Field,Camp Douglas,United States,43.934544,-90.263673,912,-6,A,America/Chicago
KVPC,VPC,Cartersville Airport,Cartersville,United States,34.122425,-84.850483,759,-4,A,America/New_York
KVPS,VPS,Northwest Florida Regional Airport,Valparaiso,United States,30.495807,-86.549556,87,-6,A,America/Chicago
KVQQ,NZC,Cecil Airport-Vqq,Jacksonville,United States,30.216389,-81.874725,81,-5,A,America/New_York
KVRB,VRB,Vero Beach Municipal Airport,Vero Beach,United States,27.651361,-80.418702,24,-5,A,America/New_York
KW55,LKE,Lake Union Air Service Seaplane Base,Seattle,United States,47.628337,-122.338664,14,-7,A,America/Los_Angeles
KWAL,WAL,Wallops Flight Facility Airport,Wallops Island,United States,37.942333,-75.471393,40,-5,A,America/New_York
KWDR,WDR,Northeast Georgia Regional Airport,Winder,United States,33.981454,-83.669913,943,-4,A,America/New_York
KWHP,WHP,Whiteman Airport-WHP,Los Angeles,United States,34.264394,-118.412503,1003,-8,A,America/Los_Angeles
KWRB,WRB,Robins AFB,Macon,United States,32.642862,-83.586503,294,-5,A,America/New_York
KWRI,WRI,Joint Base McGuire-Dix-Lakehurst,Wrightstown,United States,40.019506,-74.592038,131,-5,A,America/New_York
KWRL,WRL,Worland Municipal Airport,Worland,United States,43.973463,-107.955562,4227,-7,A,America/Denver
KWSD,WSD,CondronAAF,White Sands,United States,32.343484,-106.410382,3934,-7,A,America/Denver
KWWD,WWD,Cape May County Airport,Wildwood,United States,39.005412,-74.907844,23,-5,A,America/New_York
KWYS,WYS,Yellowstone Airport,West Yellowstone,United States,44.686228,-111.115512,6644,-7,A,America/Denver
KXFL,XFL,Flagler County Airport,Flagler,United States,29.2821,-81.1212,33,-5,A,America/New_York
KXNA,XNA,Northwest Arkansas Rgnl,Bentonville,United States,36.275686,-94.296955,1287,-6,A,America/Chicago
KYIP,YIP,"MANG Aero Club, Inc.",Detroit,United States,42.235429,-83.511876,716,-5,A,America/Detroit
KYKM,YKM,Yakima Air Terminal/McAllister Field,Yakima,United States,46.570213,-120.539892,1095,-8,A,America/Los_Angeles
KYNG,YNG,Youngstown-Warren Regional Airport,Youngstown,United States,41.257562,-80.667245,1196,-5,A,America/New_York
KYUM,YUM,Yuma International Airport,Yuma,United States,32.668374,-114.599039,216,-7,N,America/Phoenix
KZUN,ZUN,Black Rock Airport,Zuni Pueblo,United States,35.08501,-108.788394,6454,-7,A,America/Denver
LATI,TIA,Tirana International Airport Nënë Tereza,Tirana,Albania,41.413621,19.71929,126,1,E,Europe/Tirane
LB14,HKV,Uzundzhovo Air Base,Haskovo,Bulgaria,41.973209,25.5896,160,2,E,Europe/Sofia
LBBG,BOJ,Burgas Airport,Bourgas,Bulgaria,42.566892,27.516288,135,2,E,Europe/Sofia
LBGO,GOZ,Gorna Oryahovitsa Airport,Gorna Orechovica,Bulgaria,43.146747,25.719686,285,2,E,Europe/Sofia
LBPD,PDV,Plovdiv Airport,Plovdiv,Bulgaria,42.077543,24.840691,597,2,E,Europe/Sofia
LBSF,SOF,Sofia,Sofia,Bulgaria,42.695194,23.406167,1742,2,E,Europe/Sofia
LBWN,VAR,Varna Airport,Varna,Bulgaria,43.235772,27.82804,230,2,E,Europe/Sofia
LCEN,ECN,Ercan Airport,Nicosia,Cyprus,35.157667,33.503149,404,2,U,Asia/Nicosia
LCLK,LCA,Larnaca International Airport,Larnaca,Cyprus,34.8703,33.611282,8,2,U,Asia/Nicosia
LCPH,PFO,Paphos Airport,Paphos,Cyprus,34.718056,32.485833,41,2,U,Asia/Nicosia
LCRA,AKT,RAF Akrotiri,Akrotiri,Cyprus,34.590417,32.987861,76,2,U,Asia/Nicosia
LDDU,DBV,Dubrovnik Airport,Dubrovnik,Croatia,42.559899,18.262938,527,1,E,Europe/Zagreb
LDOS,OSI,Osijek Airport,Osijek,Croatia,45.55,18.683332,290,1,E,Europe/Zagreb
LDPL,PUY,Aéroport de Pula,Pula,Croatia,44.897402,13.92254,274,1,E,Europe/Zagreb
LDRI,RJK,Rijeka Airport,Rijeka,Croatia,45.219904,14.571932,278,1,E,Europe/Zagreb
LDSB,BWK,Brac,Brac,Croatia,43.284721,16.683611,1776,1,E,Europe/Zagreb
LDSP,SPU,Split Airport,Split,Croatia,43.538013,16.299566,79,1,E,Europe/Zagreb
LDZA,ZAG,Zagreb Airport,Zagreb,Croatia,45.732745,16.060533,353,1,E,Europe/Zagreb
LDZD,ZAD,Zadar Airport,Zadar,Croatia,44.096252,15.353236,289,1,E,Europe/Zagreb
LEAL,ALC,Alicante Airport,Alicante,Spain,38.284431,-0.557602,142,1,E,Europe/Madrid
LEAM,LEI,Almería Airport,Almeria,Spain,36.845894,-2.372207,70,1,E,Europe/Madrid
LEAS,OVD,Asturias Airport,Aviles,Spain,43.55956,-6.031018,416,1,E,Europe/Madrid
LEBA,ODB,Córdoba Airport,Cordoba,Spain,37.841727,-4.847761,297,1,E,Europe/Madrid
LEBB,BIO,Bilbao Airport,Bilbao,Spain,43.302494,-2.911116,138,1,E,Europe/Madrid
LEBG,RGS,Burgos Airport,Burgos,Spain,42.355989,-3.621134,2945,1,E,Europe/Madrid
LEBL,BCN,Barcelona,Barcelona,Spain,41.297078,2.078464,12,1,E,Europe/Madrid
LEBZ,BJZ,Badajoz Airport,Badajoz,Spain,38.893887,-6.819211,609,1,E,Europe/Madrid
LECO,LCG,A Coruña Airport,La Coruna,Spain,43.302603,-8.378674,326,1,E,Europe/Madrid
LEDA,ILD,Lleida-Alguaire Airport,Lleida,Spain,41.728621,0.543123,1148,1,E,Europe/Madrid
LEGE,GRO,Barcelona Girona,Gerona,Spain,41.899179,2.764603,468,1,E,Europe/Madrid
LEGR,GRX,Federico García Lorca Airport,Granada,Spain,37.189251,-3.775193,1860,1,E,Europe/Madrid
LEHC,HSK,Huesca-Pirineos Airport,Huesca,Spain,42.08392,-0.32418,1768,0,U,Europe/Madrid
LEIB,IBZ,Ibiza,Ibiza,Spain,38.872858,1.373117,20,1,E,Europe/Madrid
LEJR,XRY,Jerez Airport,Jerez,Spain,36.748322,-6.06132,93,1,E,Europe/Madrid
LELC,MJV,Murcia-San Javier Airport,Murcia,Spain,37.774213,-0.818278,11,1,E,Europe/Madrid
LELL,QSA,Sabadell Airport,Sabadell,Spain,41.521392,2.099822,0,1,E,Europe/Madrid
LELN,LEN,León Airport,Leon,Spain,42.591517,-5.64593,3006,1,E,Europe/Madrid
LELO,RJL,Logroño-Agoncillo Airport,,Spain,42.45634,-2.314756,1161,1,E,Europe/Madrid
LEMD,MAD,Madrid Barajas International Airport,Madrid,Spain,40.468421,-3.567692,2000,1,E,Europe/Madrid
LEMG,AGP,Málaga Airport,Malaga,Spain,36.674862,-4.492981,52,1,E,Europe/Madrid
LEMH,MAH,Menorca Airport,Menorca,Spain,39.865167,4.223833,298,1,E,Europe/Madrid
LEMO,OZP,Morón Air Base,Sevilla,Spain,37.174999,-5.616,285,1,E,Europe/Madrid
LEPA,PMI,Aeropuerto de Palma,Palma de Mallorca,Spain,39.549457,2.731876,24,1,E,Europe/Madrid
LEPP,PNA,Pamplona Airport,Pamplona,Spain,42.76638,-1.640337,1504,1,E,Europe/Madrid
LERL,CQM,Ciudad Real Central Airport,Ciudad Real,Spain,38.860562,-3.992843,636,1,U,Europe/Madrid
LERS,REU,Reus Airport,Reus,Spain,41.144426,1.156309,234,1,E,Europe/Madrid
LESA,SLM,Salamanca Airport,Salamanca,Spain,40.94036,-5.502288,2595,1,E,Europe/Madrid
LESO,EAS,San Sebastián Airport,San Sebastian,Spain,43.355661,-1.792081,15,1,E,Europe/Madrid
LEST,SCQ,Aeropuerto de Santiago,Santiago,Spain,42.899129,-8.416464,1213,1,E,Europe/Madrid
LESU,LEU,La Seu d'Urgell Airport,Seo De Urgel,Spain,42.342224,1.411389,2625,1,E,Europe/Madrid
LETO,TOJ,Madrid-Torrejón Airport,Madrid,Spain,40.470283,-3.450287,2026,1,E,Europe/Madrid
LEUT,LES,Leuterschach BF,Leuterschach,Germany,47.75,10.601,1200,2,E,Europe/Berlin
LEVC,VLC,Valencia Airport,Valencia,Spain,39.492858,-0.476169,225,1,E,Europe/Madrid
LEVD,VLL,Valladolid Airport,Valladolid,Spain,41.70664,-4.84535,2775,1,E,Europe/Madrid
LEVT,VIT,Vitoria Airport,Vitoria,Spain,42.883514,-2.729923,1682,1,E,Europe/Madrid
LEVX,VGO,Vigo,Vigo,Spain,42.2318,-8.626775,855,1,E,Europe/Madrid
LEXJ,SDR,Parayas Airport,Santander,Spain,43.423213,-3.823748,16,1,E,Europe/Madrid
LEZG,ZAZ,Aeropuerto de Zaragoza,Zaragoza,Spain,41.66071,-1.007798,863,1,E,Europe/Madrid
LEZL,SVQ,San Pablo Airport,Sevilla,Spain,37.422435,-5.897965,111,1,E,Europe/Madrid
LFAC,CQF,Calais - Dunkerque Airport,Calais,France,50.960011,1.954927,12,1,E,Europe/Paris
LFAT,LTQ,Le Touquet Airport,Le Tourquet,France,50.517237,1.620963,36,1,E,Europe/Paris
LFBA,AGF,La Garenne Airport,Agen,France,44.17618,0.594473,204,1,E,Europe/Paris
LFBD,BOD,Bordeaux-Mérignac Airport,Bordeaux,France,44.828611,-0.715278,162,1,E,Europe/Paris
LFBE,EGC,Bergerac Dordogne Périgord Airport,Bergerac,France,44.822146,0.512226,171,1,E,Europe/Paris
LFBG,CNG,Parvaud Airport,Cognac,France,45.656524,-0.313784,102,1,E,Europe/Paris
LFBH,LRH,Laleu Airport,La Rochelle,France,46.179153,-1.194108,74,1,E,Europe/Paris
LFBI,PIS,Biard Airport,Poitiers,France,46.587296,0.308634,423,1,E,Europe/Paris
LFBL,LIG,Bellegarde Airport,Limoges,France,45.861725,1.180075,1300,1,E,Europe/Paris
LFBN,NIT,Niort Airport,Niort,France,46.316666,-0.45,203,1,E,Europe/Paris
LFBO,TLS,Blagnac Airport,Toulouse,France,43.629833,1.374302,499,1,E,Europe/Paris
LFBP,PUF,Uzein Airport,Pau,France,43.38084,-0.417656,616,1,E,Europe/Paris
LFBT,LDE,Tarbes Ossun Lourdes Airport,Tarbes,France,43.179931,-0.003344,1260,1,E,Europe/Paris
LFBU,ANG,Brie-Champniers Airport,Angouleme,France,45.729202,0.219119,436,1,E,Europe/Paris
LFBV,BVE,Laroche Airport,Brive,France,45.150174,1.472236,379,1,E,Europe/Paris
LFBX,PGX,Périgueux Bassillac Airport,Perigueux,France,45.196931,0.815783,328,1,E,Europe/Paris
LFBZ,BIQ,Biarritz Parme Airport,Biarritz-bayonne,France,43.470833,-1.533862,245,1,E,Europe/Paris
LFCH,XAC,La Teste De Buch Airport,Arcachon,France,44.597538,-1.114711,49,1,E,Europe/Paris
LFCI,LBI,Aérodrome d'Albi - Le Séquestre,Albi,France,43.91314,2.111342,564,1,E,Europe/Paris
LFCK,DCM,Castres-Mazamet Airport,Castres,France,43.55496,2.29054,788,1,E,Europe/Paris
LFCR,RDZ,Marcillac,Rodez,France,44.407714,2.483749,1910,1,E,Europe/Paris
LFCY,RYN,Aérodrome de Royan - Médis,Royan,France,45.631582,-0.974445,72,1,E,Europe/Paris
LFDN,RCO,Aéroport de Rochefort-Saint-Agnant,Rochefort,France,45.888611,-0.983333,60,1,E,Europe/Paris
LFEY,IDY,Ile d'Yeu Airport,Île d'Yeu,France,46.715643,-2.39027,79,0,E,Europe/Paris
LFGA,CMR,Colmar Airport,Colmar,France,48.109448,7.359161,628,1,E,Europe/Paris
LFGJ,DLE,Aérodrome de Dole-Tavaux,Dole,France,47.041814,5.429717,645,1,E,Europe/Paris
LFHM,MVV,Megeve Airport,Verdun,France,45.816666,6.65,4823,1,U,Europe/Paris
LFHO,OBS,Aubenas Aerodrome,Aubenas-vals-lanas,France,44.540043,4.371952,923,1,E,Europe/Paris
LFHP,LPY,Loudes Airport,Le Puy,France,45.079049,3.762428,2731,1,E,Europe/Paris
LFHS,XBK,Bourg - Ceyzériat Airport,Bourg,France,46.202757,5.291333,857,1,E,Europe/Paris
LFHV,XVF,Villefranche - Tarare Airport,Vilefrance,France,45.919649,4.634483,1076,1,E,Europe/Paris
LFHY,XMU,Moulins - Montbeugny Airport,Moulins,France,46.535264,3.426145,915,1,E,Europe/Paris
LFJL,ETZ,Metz - Nancy - Lorraine Airport,Metz,France,48.98091,6.244459,870,1,E,Europe/Paris
LFJR,ANE,Angers - Loire Airport,Angers/Marcé,France,47.560084,-0.313028,194,1,E,Europe/Paris
LFKB,BIA,Poretta Airport,Bastia,France,42.55349,9.481917,26,1,E,Europe/Paris
LFKC,CLY,Calvi - Sainte-Catherine Airport,Calvi,France,42.52534,8.790145,209,1,E,Europe/Paris
LFKF,FSC,Sud Corse Airport,Figari,France,41.501346,9.096837,87,1,E,Europe/Paris
LFKJ,AJA,Campo Dell Oro Airport,Ajaccio,France,41.921263,8.796386,18,1,E,Europe/Paris
